id,name,company,city,salary,skills,url
128145102,Data Engineer,Neginski,Москва,,Опыт работы Data Engineer / ETL-разработчиком. Уверенный SQL и опыт с PostgreSQL. Практический опыт с Apache Airflow. Опыт разработки моделей...,https://hh.ru/vacancy/128145102
128036883,Senior QA Engineer,Топассистент,Москва,300000.0,"Понимание архитектуры LLM: процесс inference, техники prompt engineering, механизмы токенизации, настройка параметров temperature, top‑k/p, использование stop tokens и...",https://hh.ru/vacancy/128036883
128083051,QA Engineer for multinational IT company (manual),HRS,Москва,,Experience in Frontend automated QA (Selenium WebDriver). Experience in Backend automated QA (Spring Boot Test).,https://hh.ru/vacancy/128083051
128117976,Бизнес-аналитик,Ростелеком,Москва,,"Опыт работы не менее 2-х лет в качестве бизнес-аналитика. Базы данных: опыт работы с Oracle, PostgreSQL; знание SQL...",https://hh.ru/vacancy/128117976
128064117,Инженер данных / ML инженер / Разработчик Python,Топ Системы,Москва,,Навыки работы с NoSQL базами данных. Знания в области Data Engineering. Опыт работы с gRPC/protobuf. Опыт работы с Docker.,https://hh.ru/vacancy/128064117
